Frequenz (Hz)	Pegel (dB)
9533,203125	-91,827614
9536,132812	-92,018593
9539,062500	-92,139320
9541,992188	-93,105644
9544,921875	-92,779846
9547,851562	-92,851418
9550,781250	-92,354149
9553,710938	-92,588463
9556,640625	-92,633606
9559,570312	-92,532257
9562,500000	-92,363533
9565,429688	-91,463219
9568,359375	-89,848518
9571,289062	-87,870514
9574,218750	-89,355553
9577,148438	-92,573013
9580,078125	-92,554443
9583,007812	-92,355751
9585,937500	-92,722595
9588,867188	-92,996239
9591,796875	-92,541924
9594,726562	-91,720901
9597,656250	-91,870644
9600,585938	-92,945923
9603,515625	-92,935646
9606,445312	-92,714058
9609,375000	-92,554764
9612,304688	-92,633316
9615,234375	-92,367813
9618,164062	-90,254097
9621,093750	-88,937042
9624,023438	-90,496613
9626,953125	-92,600471
9629,882812	-92,781326
9632,812500	-92,408798
9635,742188	-92,099960
9638,671875	-92,013344
9641,601562	-92,491989
9644,531250	-92,265343
9647,460938	-92,061188
9650,390625	-91,843742
9653,320312	-92,374863
9656,250000	-92,495499
9659,179688	-92,610497
9662,109375	-92,547867
9665,039062	-92,121742
9667,968750	-90,578140
9670,898438	-89,145805
9673,828125	-89,197380
9676,757812	-91,868515
9679,687500	-92,532135
9682,617188	-91,662956
9685,546875	-91,735336
9688,476562	-92,575745
9691,406250	-92,918839
9694,335938	-92,325897
9697,265625	-91,960182
9700,195312	-91,874092
9703,125000	-92,614845
9706,054688	-91,950111
9708,984375	-91,628365
9711,914062	-91,589890
9714,843750	-92,762886
9717,773438	-91,500008
9720,703125	-89,752235
9723,632812	-90,376343
9726,562500	-92,071045
9729,492188	-91,716728
9732,421875	-92,270020
9735,351562	-92,345116
9738,281250	-92,698753
9741,210938	-92,427948
9744,140625	-92,811920
9747,070312	-92,810921
9750,000000	-91,462685
9752,929688	-92,594643
9755,859375	-93,116821
9758,789062	-92,208382
9761,718750	-92,006485
9764,648438	-92,063614
9767,578125	-90,457199
9770,507812	-90,236832
9773,437500	-89,998024
9776,367188	-91,758881
9779,296875	-92,670593
9782,226562	-92,200684
9785,156250	-92,312119
9788,085938	-92,786369
9791,015625	-92,637558
9793,945312	-92,528397
9796,875000	-92,694450
9799,804688	-92,229820
9802,734375	-91,586853
9805,664062	-91,057304
9808,593750	-92,268333
9811,523438	-92,179680
9814,453125	-92,000153
9817,382812	-92,214485
9820,312500	-92,377258
9823,242188	-92,007805
9826,171875	-92,157974
9829,101562	-92,715858
9832,031250	-93,313629
9834,960938	-92,690544
9837,890625	-92,394585
9840,820312	-93,199974
9843,750000	-92,507629
9846,679688	-92,353027
9849,609375	-92,830467
9852,539062	-92,432808
9855,468750	-92,007332
9858,398438	-91,573357
9861,328125	-92,636848
9864,257812	-92,702591
9867,187500	-91,157433
9870,117188	-90,493874
9873,046875	-91,100487
9875,976562	-92,708656
9878,906250	-92,784340
9881,835938	-92,370377
9884,765625	-92,756187
9887,695312	-92,168694
9890,625000	-92,799217
9893,554688	-92,805649
9896,484375	-92,384567
9899,414062	-92,818718
9902,343750	-92,715965
9905,273438	-91,939972
9908,203125	-92,635078
9911,132812	-93,049782
9914,062500	-92,441566
9916,992188	-92,235939
9919,921875	-92,546143
9922,851562	-92,257378
9925,781250	-92,587097
9928,710938	-92,396477
9931,640625	-92,750465
9934,570312	-92,099533
9937,500000	-92,360481
9940,429688	-92,691429
9943,359375	-92,218948
9946,289062	-92,471848
9949,218750	-91,955704
9952,148438	-92,630157
9955,078125	-92,419518
9958,007812	-92,050728
9960,937500	-93,147957
9963,867188	-91,878487
9966,796875	-91,546822
9969,726562	-90,633980
9972,656250	-89,800949
9975,585938	-91,856865
9978,515625	-92,090256
9981,445312	-91,267151
9984,375000	-91,812675
9987,304688	-92,731148
9990,234375	-92,340790
9993,164062	-92,280991
9996,093750	-92,572388
9999,023438	-93,307320
10001,953125	-92,479691
10004,882812	-92,190948
10007,812500	-91,830544
10010,742188	-92,006020
10013,671875	-92,143265
10016,601562	-91,934441
10019,531250	-90,846451
10022,460938	-90,040466
10025,390625	-91,023285
10028,320312	-92,068222
10031,250000	-91,855362
10034,179688	-92,208084
10037,109375	-92,212250
10040,039062	-91,810638
10042,968750	-91,972054
10045,898438	-92,500259
10048,828125	-93,698929
10051,757812	-93,506844
10054,687500	-92,177307
10057,617188	-91,614899
10060,546875	-92,571320
10063,476562	-91,549301
10066,406250	-91,387413
10069,335938	-90,002754
10072,265625	-88,675354
10075,195312	-89,773087
10078,125000	-92,150574
10081,054688	-92,516487
10083,984375	-92,275856
10086,914062	-92,448311
10089,843750	-92,576118
10092,773438	-92,774750
10095,703125	-92,600105
10098,632812	-93,197159
10101,562500	-92,701180
10104,492188	-92,363487
10107,421875	-91,843826
10110,351562	-92,442795
10113,281250	-92,627815
10116,210938	-92,223648
10119,140625	-91,643776
10122,070312	-90,924728
10125,000000	-91,029495
10127,929688	-92,297997
10130,859375	-92,572716
10133,789062	-93,032784
10136,718750	-92,733482
10139,648438	-92,912621
10142,578125	-92,599586
10145,507812	-92,926704
10148,437500	-92,567764
10151,367188	-92,006409
10154,296875	-93,386925
10157,226562	-92,866196
10160,156250	-92,055412
10163,085938	-91,659210
10166,015625	-92,060120
10168,945312	-90,448479
10171,875000	-89,702393
10174,804688	-90,723465
10177,734375	-92,157158
10180,664062	-92,592140
10183,593750	-92,474197
10186,523438	-92,947655
10189,453125	-92,640167
10192,382812	-92,897644
10195,312500	-92,737152
10198,242188	-91,887535
10201,171875	-92,103470
10204,101562	-92,074966
10207,031250	-92,116409
10209,960938	-92,645882
10212,890625	-92,346458
10215,820312	-92,372253
10218,750000	-91,049095
10221,679688	-89,469322
10224,609375	-89,381294
10227,539062	-91,904716
10230,468750	-92,796455
10233,398438	-92,146042
10236,328125	-91,985947
10239,257812	-92,753723
10242,187500	-92,738091
10245,117188	-93,219681
10248,046875	-92,311195
10250,976562	-91,793861
10253,906250	-92,893616
10256,835938	-92,809166
10259,765625	-92,300522
10262,695312	-92,944710
10265,625000	-92,808311
10268,554688	-90,726067
10271,484375	-88,618561
10274,414062	-88,180016
10277,343750	-90,523567
10280,273438	-92,685722
10283,203125	-92,013771
10286,132812	-91,538124
10289,062500	-92,452843
10291,992188	-92,531639
10294,921875	-92,616875
10297,851562	-92,751648
10300,781250	-92,562981
10303,710938	-92,762039
10306,640625	-92,443268
10309,570312	-92,997490
10312,500000	-92,257111
10315,429688	-92,641693
10318,359375	-93,253876
10321,289062	-90,997940
10324,218750	-90,178215
10327,148438	-91,744476
10330,078125	-92,861496
10333,007812	-92,075592
10335,937500	-92,061272
10338,867188	-91,489731
10341,796875	-91,701355
10344,726562	-92,569473
10347,656250	-92,399933
10350,585938	-91,532730
10353,515625	-92,753471
10356,445312	-92,959908
10359,375000	-92,686134
10362,304688	-91,901390
10365,234375	-91,957664
10368,164062	-90,160126
10371,093750	-89,071579
10374,023438	-87,888649
10376,953125	-89,988365
10379,882812	-92,620560
10382,812500	-92,723511
10385,742188	-92,661072
10388,671875	-92,082977
10391,601562	-92,177498
10394,531250	-92,730934
10397,460938	-92,336555
10400,390625	-91,313782
10403,320312	-92,086700
10406,250000	-92,571701
10409,179688	-91,878731
10412,109375	-90,855049
10415,039062	-91,661346
10417,968750	-92,349945
10420,898438	-91,417618
10423,828125	-90,461807
10426,757812	-91,202080
10429,687500	-92,722580
10432,617188	-92,377502
10435,546875	-92,419807
10438,476562	-91,953941
10441,406250	-92,268723
10444,335938	-92,366470
10447,265625	-92,223412
10450,195312	-91,998695
10453,125000	-93,115433
10456,054688	-92,221191
10458,984375	-92,484283
10461,914062	-92,421211
10464,843750	-91,611290
10467,773438	-90,079315
10470,703125	-87,949661
10473,632812	-86,227524
10476,562500	-88,076782
10479,492188	-91,842316
10482,421875	-92,578743
10485,351562	-92,474274
10488,281250	-91,939232
10491,210938	-92,328880
10494,140625	-92,201035
10497,070312	-91,666214
10500,000000	-91,462296
10502,929688	-92,483711
10505,859375	-92,497406
10508,789062	-92,314400
10511,718750	-91,646645
10514,648438	-90,877090
10517,578125	-91,426086
10520,507812	-92,197884
10523,437500	-91,339912
10526,367188	-91,237106
10529,296875	-92,422493
10532,226562	-92,787346
10535,156250	-92,902733
10538,085938	-92,875084
10541,015625	-92,543762
10543,945312	-93,076813
10546,875000	-93,038834
10549,804688	-91,936722
10552,734375	-91,537682
10555,664062	-92,090881
10558,593750	-91,788307
10561,523438	-91,622108
10564,453125	-91,660500
10567,382812	-91,279129
10570,312500	-88,471169
10573,242188	-86,977463
10576,171875	-88,055557
10579,101562	-91,661041
10582,031250	-92,481598
10584,960938	-92,695580
10587,890625	-93,019333
10590,820312	-93,096504
10593,750000	-92,721344
10596,679688	-91,992340
10599,609375	-92,193993
10602,539062	-92,321625
10605,468750	-92,582436
10608,398438	-92,007812
10611,328125	-91,293655
10614,257812	-90,776978
10617,187500	-91,854980
10620,117188	-90,588158
10623,046875	-89,470810
10625,976562	-89,886002
10628,906250	-92,184349
10631,835938	-92,642426
10634,765625	-92,248123
10637,695312	-92,254486
10640,625000	-91,784317
10643,554688	-91,769722
10646,484375	-91,669930
10649,414062	-92,106682
10652,343750	-92,118843
10655,273438	-92,413841
10658,203125	-92,611633
10661,132812	-92,375877
10664,062500	-91,082420
10666,992188	-90,469551
10669,921875	-90,469292
10672,851562	-90,374748
10675,781250	-90,542603
10678,710938	-92,295654
10681,640625	-92,677032
10684,570312	-92,293282
10687,500000	-92,449005
10690,429688	-92,528542
10693,359375	-92,368103
10696,289062	-92,501862
10699,218750	-91,958961
10702,148438	-91,975426
10705,078125	-92,850296
10708,007812	-92,318527
10710,937500	-92,340820
10713,867188	-91,830528
10716,796875	-91,423317
10719,726562	-91,092979
10722,656250	-89,721558
10725,585938	-89,476746
10728,515625	-91,379982
10731,445312	-91,967278
10734,375000	-91,597260
10737,304688	-92,228592
10740,234375	-92,946068
10743,164062	-92,690750
10746,093750	-91,995621
10749,023438	-91,818787
10751,953125	-92,675102
10754,882812	-92,492897
10757,812500	-91,880341
10760,742188	-92,272743
10763,671875	-91,638168
10766,601562	-92,098801
10769,531250	-90,870728
10772,460938	-90,049217
10775,390625	-89,836449
10778,320312	-91,058540
10781,250000	-92,551895
10784,179688	-92,876411
10787,109375	-92,431740
10790,039062	-92,216187
10792,968750	-91,757790
10795,898438	-92,070724
10798,828125	-91,765938
10801,757812	-91,014755
10804,687500	-91,735901
10807,617188	-92,148705
10810,546875	-91,478783
10813,476562	-90,322098
10816,406250	-92,093277
10819,335938	-92,016846
10822,265625	-92,057739
10825,195312	-91,596397
10828,125000	-92,077332
10831,054688	-92,208824
10833,984375	-91,346046
10836,914062	-91,859779
10839,843750	-92,112297
10842,773438	-91,947350
10845,703125	-92,044914
10848,632812	-92,720413
10851,562500	-92,144356
10854,492188	-92,294952
10857,421875	-92,213234
10860,351562	-92,755104
10863,281250	-90,567451
10866,210938	-91,120743
10869,140625	-91,807106
10872,070312	-91,536972
10875,000000	-91,086151
10877,929688	-91,917412
10880,859375	-92,025536
10883,789062	-92,522339
10886,718750	-91,918167
10889,648438	-91,763351
10892,578125	-92,695343
10895,507812	-92,325569
10898,437500	-91,772675
10901,367188	-90,870705
10904,296875	-91,111603
10907,226562	-91,448441
10910,156250	-92,025742
10913,085938	-91,364410
10916,015625	-90,934387
10918,945312	-91,493851
10921,875000	-91,089249
10924,804688	-90,517838
10927,734375	-91,742249
10930,664062	-92,289352
10933,593750	-91,383720
10936,523438	-91,824753
10939,453125	-92,120903
10942,382812	-92,281975
10945,312500	-93,124672
10948,242188	-92,187721
10951,171875	-91,591721
10954,101562	-91,588173
10957,031250	-91,905579
10959,960938	-91,139404
10962,890625	-90,296257
10965,820312	-90,494072
10968,750000	-91,087624
10971,679688	-90,634178
10974,609375	-89,828018
10977,539062	-90,252708
10980,468750	-91,712448
10983,398438	-92,331657
10986,328125	-91,464935
10989,257812	-91,875290
10992,187500	-92,099014
10995,117188	-92,125084
10998,046875	-92,124626
11000,976562	-91,746712
11003,906250	-91,951927
11006,835938	-92,414459
11009,765625	-92,254272
11012,695312	-90,809784
11015,625000	-90,379128
11018,554688	-90,924393
11021,484375	-89,840714
11024,414062	-88,584648
11027,343750	-89,561859
11030,273438	-91,133835
11033,203125	-92,033546
11036,132812	-92,280479
11039,062500	-91,662964
11041,992188	-91,900970
11044,921875	-91,198547
11047,851562	-91,488304
11050,781250	-92,561470
11053,710938	-91,786324
11056,640625	-91,587387
11059,570312	-91,724693
11062,500000	-91,421509
11065,429688	-91,515884
11068,359375	-92,203278
11071,289062	-91,870193
11074,218750	-91,350677
11077,148438	-91,329338
11080,078125	-91,625168
11083,007812	-91,591866
11085,937500	-91,715477
11088,867188	-91,402954
11091,796875	-91,284683
11094,726562	-91,153717
11097,656250	-91,345512
11100,585938	-90,853806
11103,515625	-89,653725
11106,445312	-90,606895
11109,375000	-91,177513
11112,304688	-90,947914
11115,234375	-91,185898
11118,164062	-91,395737
11121,093750	-89,352997
11124,023438	-87,681244
11126,953125	-88,536629
11129,882812	-90,557701
11132,812500	-91,810844
11135,742188	-91,792709
11138,671875	-91,287704
11141,601562	-90,986992
11144,531250	-92,055786
11147,460938	-91,927994
11150,390625	-91,427910
11153,320312	-91,234772
11156,250000	-91,870560
11159,179688	-92,245041
11162,109375	-91,706070
11165,039062	-90,456467
11167,968750	-90,636971
11170,898438	-91,885437
11173,828125	-91,532173
11176,757812	-92,135521
11179,687500	-92,390915
11182,617188	-92,291588
11185,546875	-91,636650
11188,476562	-91,816833
11191,406250	-90,897690
11194,335938	-91,605766
11197,265625	-92,597870
11200,195312	-91,151108
11203,125000	-90,407806
11206,054688	-91,642845
11208,984375	-91,775482
11211,914062	-90,712311
11214,843750	-88,915031
11217,773438	-91,130493
11220,703125	-89,458054
11223,632812	-87,419136
11226,562500	-87,258606
11229,492188	-89,647385
11232,421875	-90,366409
11235,351562	-90,612015
11238,281250	-91,309357
11241,210938	-90,871216
11244,140625	-91,519997
11247,070312	-92,175781
11250,000000	-91,337204
11252,929688	-91,497688
11255,859375	-92,934174
11258,789062	-92,764214
11261,718750	-91,136131
11264,648438	-90,336723
11267,578125	-91,051300
11270,507812	-91,830719
11273,437500	-90,915268
11276,367188	-91,232941
11279,296875	-90,890869
11282,226562	-91,421036
11285,156250	-92,250420
11288,085938	-92,311340
11291,015625	-90,985573
11293,945312	-91,185822
11296,875000	-91,202644
11299,804688	-91,406807
11302,734375	-89,969788
11305,664062	-90,832344
11308,593750	-91,730515
11311,523438	-91,526726
11314,453125	-89,900513
11317,382812	-91,389626
11320,312500	-87,210831
11323,242188	-85,525719
11326,171875	-84,371140
11329,101562	-87,412384
11332,031250	-90,674759
11334,960938	-91,085648
11337,890625	-91,379623
11340,820312	-91,455727
11343,750000	-91,394203
11346,679688	-91,624962
11349,609375	-91,343483
11352,539062	-91,678139
11355,468750	-92,330421
11358,398438	-92,057037
11361,328125	-91,990807
11364,257812	-90,913528
11367,187500	-90,759918
11370,117188	-90,659454
11373,046875	-90,478394
11375,976562	-90,145988
11378,906250	-91,234024
11381,835938	-91,626793
11384,765625	-91,690933
11387,695312	-91,559196
11390,625000	-92,069931
11393,554688	-91,965462
11396,484375	-92,755234
11399,414062	-92,773552
11402,343750	-91,141014
11405,273438	-91,476562
11408,203125	-91,980476
11411,132812	-91,817017
11414,062500	-88,644371
11416,992188	-90,010368
11419,921875	-90,316628
11422,851562	-88,889206
11425,781250	-87,937035
11428,710938	-89,986679
11431,640625	-91,845451
11434,570312	-91,525787
11437,500000	-91,492126
11440,429688	-92,050865
11443,359375	-91,943817
11446,289062	-92,371002
11449,218750	-92,593407
11452,148438	-92,517609
11455,078125	-92,145752
11458,007812	-91,823959
11460,937500	-92,450806
11463,867188	-92,337929
11466,796875	-92,236313
11469,726562	-91,928429
11472,656250	-91,852844
11475,585938	-91,276993
11478,515625	-91,517448
11481,445312	-92,007576
11484,375000	-91,824944
11487,304688	-91,719666
11490,234375	-91,866920
11493,164062	-92,167290
11496,093750	-92,197754
11499,023438	-91,950729
11501,953125	-90,832558
11504,882812	-92,270401
11507,812500	-92,574638
11510,742188	-91,218025
11513,671875	-86,471245
11516,601562	-87,000343
11519,531250	-90,224037
11522,460938	-88,135139
11525,390625	-86,731674
11528,320312	-88,143959
11531,250000	-91,268990
11534,179688	-91,690727
11537,109375	-92,063301
11540,039062	-92,650452
11542,968750	-92,478767
11545,898438	-92,354477
11548,828125	-92,399208
11551,757812	-92,268227
11554,687500	-91,996956
11557,617188	-92,109909
11560,546875	-92,470680
11563,476562	-92,246826
11566,406250	-91,885551
11569,335938	-91,552055
11572,265625	-90,581329
11575,195312	-89,661781
11578,125000	-90,240181
11581,054688	-91,794792
11583,984375	-93,298965
11586,914062	-92,415184
11589,843750	-92,426613
11592,773438	-92,357170
11595,703125	-92,687752
11598,632812	-92,742371
11601,562500	-91,361275
11604,492188	-91,018051
11607,421875	-92,198746
11610,351562	-91,295921
11613,281250	-85,634766
11616,210938	-83,956429
11619,140625	-90,241531
11622,070312	-88,662979
11625,000000	-86,827011
11627,929688	-86,953270
11630,859375	-90,726143
11633,789062	-92,331215
11636,718750	-91,947075
11639,648438	-92,908226
11642,578125	-93,877426
11645,507812	-93,284782
11648,437500	-92,149017
11651,367188	-91,898148
11654,296875	-92,235558
11657,226562	-92,448502
11660,156250	-92,476021
11663,085938	-93,187553
11666,015625	-91,834709
11668,945312	-91,514755
11671,875000	-90,493874
11674,804688	-88,891167
11677,734375	-88,746559
11680,664062	-90,637276
11683,593750	-91,453789
11686,523438	-92,526848
11689,453125	-92,365829
11692,382812	-91,716492
11695,312500	-91,370758
11698,242188	-92,102791
11701,171875	-92,349640
11704,101562	-90,595284
11707,031250	-91,872383
11709,960938	-91,979881
11712,890625	-88,445953
11715,820312	-84,586166
11718,750000	-89,660400
11721,679688	-89,146973
11724,609375	-88,005135
11727,539062	-87,411179
11730,468750	-89,547142
11733,398438	-92,343605
11736,328125	-92,196304
11739,257812	-92,187500
11742,187500	-92,774010
11745,117188	-93,021408
11748,046875	-91,850349
11750,976562	-92,227684
11753,906250	-91,925354
11756,835938	-92,170067
11759,765625	-92,919449
11762,695312	-91,794098
11765,625000	-91,668739
11768,554688	-92,023842
11771,484375	-90,444931
11774,414062	-89,620613
